Country,Population_Growth_Rate,Exports of goods and services_Growth_Rate,Gross capital formation_Growth_Rate,Final consumption expenditure_Growth_Rate,Government_Expenditure_Growth_Rate,GDP_Growth_Rate
Poland,0.330114017,4.877557676,-38.65550466,-16.13245948,0.65904252,-22.23115759
Poland,0.270928723,6.473372594,0.787631843,57.868705,51.50917219,29.67562229
Poland,0.222425526,11.13140495,-15.95445685,11.71787471,4.50254723,10.29910502
Poland,0.175205261,-1.332648073,4.519141271,1.925932848,-3.974685208,1.945789497
Poland,0.146565845,18.73312474,30.53256708,10.30866839,-0.753854824,15.25270189
Poland,0.069104059,37.6390996,43.38660056,24.43987118,28.09525374,27.92792793
Poland,-0.001484299,8.299711196,24.11489843,15.31531532,10.30530801,12.67605634
Poland,-0.013744288,5.177316669,8.637140135,0,-2.786828144,-0.625
Poland,-0.042035486,21.90467518,16.43728343,8.59375,7.270874804,10.06289308
Poland,-0.065226698,-9.629694139,-1.588178718,-1.438848921,-1.699216089,-2.857142857
Poland,0.389714956,14.30604128,-2.030417375,2.919708029,2.386643627,1.176470588
Poland,0.411461735,10.84541112,-7.490971428,12.76595745,14.44020059,11.04651163
Poland,-0.039795295,10.12914481,-6.434061633,6.918238994,4.169527336,4.188481675
Poland,-0.067132456,27.095312,11.77353233,7.647058824,11.09153867,9.547738693
Poland,-0.065996866,20.22154463,25.99045762,15.30054645,13.38930719,16.97247706
Poland,-0.052158198,21.36874129,17.97838039,18.00947867,20.10031516,20
Poland,-0.074481715,22.64150943,22.70284178,11.64658635,13.81156022,12.74509804
Poland,-0.065646827,26.92307692,44.56018289,21.22302158,22.19026722,24.34782609
Poland,0.002616695,22.42424242,22.22222222,27.59643917,27.67294649,24.47552448
Poland,0.084113644,-19.30693069,-31.50830612,-17.6744186,-17.25323421,-17.60299625
Poland,0.109110852,17.17791411,10.37364588,9.322033898,11.10870511,8.181818182
Poland,0.060869459,16.7539267,18.25098873,8.010335917,4.19387299,10.08403361
Poland,0.013016286,-1.793721973,-11.86440678,-5.502392344,-5.98111844,-5.534351145
Poland,-0.047949724,8.219178082,-4.282615247,3.797468354,5.86143036,4.242424242
Poland,-0.066000381,5.907172996,13.51526834,3.414634146,4.090077097,4.457364341
Poland,-0.074454656,-9.960159363,-11.50442478,-13.44339623,-13.07085329,-11.50278293
Poland,-0.054555859,4.424778761,-4.949887347,-1.634877384,-1.862048806,-1.467505241
Poland,0.001814071,15.6779661,10.46804372,12.18836565,10.02234706,11.70212766
Poland,-0.029468392,13.91941392,20,11.11111111,12.03291196,12.19047619
Poland,-0.072312945,1.92926045,-3.174603175,0.444444444,2.884615385,1.188455008
Poland,-0.169469726,0.315457413,-8.196721311,0.221238938,6.542056075,0.503355705
Poland,-0.313934764,23.58490566,30.35714286,12.58278146,12.28070175,13.35559265
Portugal,1.525736568,32.55366912,34.35883122,15.61541201,,22.07050349
Portugal,1.525736568,32.55366912,34.35883122,15.61541201,20.71975562,22.07050349
Portugal,1.411640949,31.82899664,46.14004373,34.66761385,28.60109022,34.33065398
Portugal,1.35793194,16.60986806,10.01262846,29.65972336,27.76653761,15.99826932
Portugal,1.355852233,-16.06597322,-27.48206911,17.34223571,17.33745889,10.54807091
Portugal,1.385374676,-10.20612967,33.84510024,1.338884969,-3.60424904,5.068964201
Portugal,1.380420422,11.40104026,28.1470768,2.046280334,7.732881409,5.416717185
Portugal,1.260789067,19.66082969,15.04012624,4.331371223,8.758818977,9.58773957
Portugal,1.126750123,52.38813566,9.648322017,12.54565418,12.6604128,13.31330335
Portugal,1.022838936,25.08301718,37.41221559,24.61077308,29.71343709,23.57554265
Portugal,0.730691453,-7.883858232,2.426089344,0.436359188,0.620838983,-2.788376947
Portugal,0.483648163,-2.880724014,-5.788810629,-4.830813668,-5.322052052,-4.538178431
Portugal,0.397771743,5.923852026,-26.04261695,-10.6602831,-9.507177822,-10.76306812
Portugal,0.311731275,10.02470478,-27.19725651,-6.11853864,-8.093400822,-7.426254032
Portugal,0.221327324,7.752656987,-0.196331853,4.505109784,11.05627291,7.521378274
Portugal,0.141383886,27.01980738,54.69642831,37.65540812,41.39166236,42.88785634
Portugal,0.091628933,30.78696516,46.93349876,22.86829119,22.78580508,24.35883173
Portugal,0.031007356,18.21630408,30.14911854,17.42527281,21.42921736,16.94115253
Portugal,-0.029880349,14.65832497,-0.141549217,7.37916659,13.13738168,7.542980621
Portugal,-0.129427069,28.60545112,27.28261369,32.25512579,36.94563371,29.91055347
Portugal,-0.209156354,3.173794259,5.255386046,17.06540205,25.86589435,13.36239068
Portugal,-0.076814352,11.08764351,16.86169633,22.05842621,20.77881872,21.02613898
Portugal,0.133874564,-14.79495136,-21.60883999,-9.156470288,-8.631546652,-12.02449171
Portugal,0.260215492,11.74190119,8.739998322,3.750493692,5.26798529,4.924442014
Portugal,0.330841045,26.19788365,24.89970693,15.78057545,17.94388871,18.36404509
Portugal,0.362114237,2.964689254,4.745377313,4.045248564,5.11110541,4.237288136
Portugal,0.42531235,-2.400157817,3.695188481,-5.602957881,-5.008303173,-4.87804878
Portugal,0.482362802,6.613929495,13.07940864,4.886656158,7.331955954,5.982905983
Portugal,0.530030459,-0.395121532,5.382032963,4,3.929109051,2.419354839
Portugal,0.657232237,-1.111995454,-7.955180395,-6.412752928,-2.839699477,-7.086614173
Portugal,0.691152169,-0.099832377,0.484388553,2.435130181,4.782358179,2.542372881
Portugal,0.569765053,8.958756695,1.587464198,10.33003342,12.15837162,10.74380165
Portugal,0.406771641,24.21157898,9.645306382,24.54545455,26.36156246,23.13432836
Portugal,0.26904492,15.92801553,18.19197276,16.05839416,16.48077341,14.54545455
Portugal,0.2075223,2.104633367,2.263186891,5.660377358,7.169732881,4.232804233
Portugal,0.196059892,18.56330606,3.818843579,5.357142857,2.43046693,6.091370558
Portugal,0.204894808,18.3284403,16.02935566,14.68926554,11.10878334,14.83253589
Portugal,0.145841897,9.467388496,11.50107502,11.33004926,10.13668403,9.166666667
Portugal,0.098129092,-18.90335326,-17.89695415,-7.079646018,0.105350182,-6.870229008
Portugal,-0.027777403,7.54436485,-1.054821609,-1.904761905,-5.648064134,-2.459016393
Portugal,-0.222649293,17.9163338,-9.408000264,1.941747573,-1.529054067,2.941176471
Portugal,-0.404549966,-3.147384911,-25.42109311,-12.85714286,-17.80768055,-11.83673469
Portugal,-0.546954283,9.752919493,-2.446602072,4.371584699,7.612717233,4.62962963
Portugal,-0.536698477,2.986128309,6.170137478,1.570680628,-0.994159706,1.769911504
Portugal,-0.412523688,-12.32776069,-10.13613048,-14.43298969,-15.77399788,-13.47826087
Portugal,-0.315297911,2.467821892,3.349250304,3.012048193,1.97432047,3.51758794
Portugal,-0.244107258,14.01364213,16.75560161,5.847953216,4.846679514,7.281553398
Portugal,-0.171670614,11.02472555,16.22622454,8.839779006,8.14420016,9.502262443
Portugal,0.000855213,-0.952380952,0.134290937,-1.015228426,-0.842439215,-0.826446281
Portugal,0.080360174,-18.41450356,-1.344130587,-2.564102564,6.516601579,-4.583333333
Portugal,-0.078547768,24.92793617,19.57512463,10,9.847035583,10.91703057
Puerto Rico,1.695388024,8.915559384,11.06557373,11.4068226,,12.07720913
Puerto Rico,1.695388024,8.915559384,11.06557373,11.4068226,13.89496717,12.07720913
Puerto Rico,1.678823293,24.32113341,-5.482340504,11.8675632,18.25168112,10.63359142
Puerto Rico,1.657361383,28.83823993,0.334634649,9.87651678,7.71730298,9.754355897
Puerto Rico,1.63827411,-3.120393125,23.29071707,13.82464507,21.71945702,6.675341567
Puerto Rico,1.621287724,6.467156989,-11.00090172,12.61255744,-0.061957867,9.404732863
Puerto Rico,1.60287056,43.52072417,-24.2147923,9.51035077,7.191568518,10.50284313
Puerto Rico,1.573836624,11.78423236,23.99732624,7.884906997,7.981492229,12.65260821
Puerto Rico,1.573190289,22.18262805,12.72237196,8.997683374,10.06963039,14.19614868
Puerto Rico,1.527379124,14.25446592,18.31659496,11.22737057,11.04622873,13.22352942
Puerto Rico,1.396050729,16.01786853,-7.518189197,10.47177817,9.77212969,10.52923247
Puerto Rico,1.277088584,8.22332234,-33.78496503,3.905818857,-3.39321357,5.063925795
Puerto Rico,1.160532445,-3.329097847,15.24752476,6.041870756,6.074380182,3.06012885
Puerto Rico,1.050074849,13.17034701,50.97365408,6.820640985,12.50486946,10.91624703
Puerto Rico,0.943324936,6.109175376,-5.12139606,6.91073729,6.128808889,5.875906697
Puerto Rico,0.842620349,6.771745478,-9.676129553,4.737434298,5.546492654,8.280348957
Puerto Rico,0.784516712,8.255877527,44.97565297,6.59713688,6.275115921,8.689517046
Puerto Rico,0.752210689,10.87752525,24.58015264,7.386608076,8.086096574,9.632297513
Puerto Rico,0.738681812,15.40739054,19.70588237,5.619487217,9.768568329,7.97998319
Puerto Rico,0.854959182,14.27796142,6.24488125,5.684315546,8.629566081,8.267591184
Puerto Rico,0.978447848,8.781245954,-2.948545016,3.462218976,4.73933649,5.499281139
Puerto Rico,0.955134206,0.801682741,6.274821291,4.885337333,3.533721181,7.256790661
Puerto Rico,0.896521619,-1.590613806,10.72496263,6.002373077,5.868886579,6.621426509
Puerto Rico,0.84312364,7.745549111,9.365507927,6.749421452,5.307646951,7.496682285
Puerto Rico,0.794341507,8.755709035,11.00138868,6.972202345,10.99495986,7.447532185
Puerto Rico,0.752075536,-0.720406977,10.00834029,7.70135563,9.199461817,6.316974231
Puerto Rico,0.715466173,5.361441638,13.04018196,7.578959099,6.468504555,6.276879645
Puerto Rico,0.684130253,18.48744982,2.280348754,5.847805615,2.690582952,12.24189097
Puerto Rico,0.657210986,11.02173494,30.85245902,6.230214367,5.71911537,6.942646895
Puerto Rico,0.445997037,10.46350057,1.595255988,4.482711001,-3.677548305,6.675195795
Puerto Rico,0.131247929,20.62265549,-0.041104897,4.489471428,6.81975377,12.16492172
Puerto Rico,-0.035437202,0.735567971,-4.605641915,4.155437553,8.210308218,3.490925905
Puerto Rico,-0.134307097,12.68693964,0.172428665,5.309838133,4.511728097,4.471964704
Puerto Rico,-0.224564438,5.872896092,5.886909369,5.61981907,4.213901294,5.856174911
Puerto Rico,-0.300704447,3.252446414,-0.444946967,7.073679255,10.59956268,4.472242154
Puerto Rico,-0.367882879,5.940556508,-0.304600041,5.859977888,2.624394649,4.006032532
Puerto Rico,-0.425128555,0.387332719,-1.829564502,3.506322775,1.769651919,2.575658144
Puerto Rico,-0.472024453,5.084478412,-5.123542268,3.950382594,0.054221681,4.596751042
Puerto Rico,-0.497123311,-3.132493007,-11.60318633,1.770195737,5.548530628,2.932849776
Puerto Rico,-0.562111337,0.130839258,-10.36214802,2.116912651,-2.340182134,2.070537508
Puerto Rico,-0.707599568,3.048702535,12.12813884,1.531518343,-3.092631365,1.645333005
Puerto Rico,-0.910875297,-2.378035881,3.870322906,4.413251113,2.741134144,2
Puerto Rico,-1.174689474,-0.002942955,-6.985385187,1.918495333,-1.900950475,0
Puerto Rico,-1.521652174,-0.279053839,-6.177404486,-0.184761931,4.185317393,0
Puerto Rico,-1.760528763,4.467026186,-2.959639297,-3.004442494,-17.51445715,0.980392157
Puerto Rico,-1.84697777,3.149450586,-5.212177122,1.089187569,-0.470314165,0.970873786
Puerto Rico,-1.932333937,0,-4.305975906,0,0,-0.961538462
Puerto Rico,-1.400275902,-9.183395268,91.97415258,-0.007970768,-11.09467292,-1.941747573
Puerto Rico,-0.794813557,1.796852082,4.245944322,5.396640263,4.414723195,3.96039604
Puerto Rico,-0.647547274,-1.401954738,-27.4147067,-3.060990254,-6.366479942,-1.904761905
Puerto Rico,-0.474879905,0.862202009,6.059596995,7.556229605,-4.239914643,3.883495146
Qatar,11.45188435,43.63308003,45.15594949,45.54121316,,44.35911872
Qatar,11.45188435,43.63308003,45.15594949,45.54121316,44.5830803,44.35911872
Qatar,10.37899931,48.60968396,41.17032549,41.13572753,44.11435635,45.9185765
Qatar,9.506272369,25.99837432,35.21320393,34.22666514,31.36195654,28.74413719
Qatar,8.780863251,26.095851,27.66754422,29.63688708,27.22890403,27.61774979
Qatar,8.176145773,41.55980276,11.10587175,10.12904795,22.84289206,29.83517244
Qatar,7.67192758,-5.041494332,46.20692463,42.59605635,22.97580025,9.45467506
Qatar,7.239729374,14.15159756,-1.87594709,6.119737823,4.424532876,12.03297949
Qatar,6.872886087,62.79888623,15.99777866,25.31095393,40.8302739,43.26860945
Qatar,6.560714066,48.74939935,22.73735905,23.35792824,35.47132848,39.14376345
Qatar,6.284735988,2.087688947,15.13585745,34.5399084,45.51682543,10.64837554
Qatar,6.009420558,-21.96292155,35.9185132,-3.022038753,-11.13840111,-12.23707552
Qatar,5.708747057,-23.87632065,-31.94846175,6.194421221,13.36373689,-14.79877278
Qatar,5.382594854,5.46538065,-19.8802164,6.985399338,9.971961488,5.943655981
Qatar,5.061724495,-14.48327137,-3.592958772,-9.633395781,-12.62609471,-10.43666028
Qatar,4.49889031,-36.2719527,-14.73236611,2.317145396,6.368941898,-17.88106081
Qatar,3.939810843,11.70532056,-16.16309774,9.528977648,4.675572533,7.785570589
Qatar,3.711961267,0.622862726,22.95311404,8.409301103,13.75341843,10.86506936
Qatar,3.579834135,21.20402962,2.788844631,2.138809325,-8.193929689,7.448018568
Qatar,3.461967318,43.43080315,33.27796244,-3.006801109,-3.960720142,13.44850948
Qatar,3.353370691,-17.01459193,-0.706273419,3.296838497,1.499659158,-6.479546121
Qatar,3.24369203,19.49352181,20.12552299,5.853280932,3.62659503,11.07918262
Qatar,3.129263537,-15.43335914,-10.327412,0.843786911,1.209764537,-6.402701919
Qatar,3.01250306,0.291399532,27.85006797,-3.609081279,-1.280683032,3.044145861
Qatar,2.886057645,9.032043836,57.83077618,9.56597222,2.010810807,10.35279217
Qatar,2.743369188,9.783767322,13.51299327,5.012412196,15.36668082,11.32266558
Qatar,4.029361473,37.70025662,23.54587079,8.495121215,12.40124931,24.70887919
Qatar,5.522429535,-3.933518013,-18.09072815,-1.539103422,-3.653154631,-9.225756255
Qatar,5.560269674,41.99958059,-28.6300796,-0.663873068,-1.832216493,20.84382535
Qatar,5.321195757,60.59073287,52.93496127,6.920087211,9.867795741,43.30429386
Qatar,5.092447096,-3.287658628,42.70361556,-3.599609893,-6.480534791,-1.246790215
Qatar,5.060906175,1.107783007,23.77622377,13.88761152,-0.908249947,10.40726817
Qatar,4.955088855,24.26408351,29.81747067,10.34482759,12.00033949,21.53538392
Qatar,3.930129254,40.24508459,21.85412125,29.02517564,14.37447904,34.84512178
Qatar,9.096681891,42.32772634,52.77746887,39.14307735,53.51788028,40.32350707
Qatar,19.60033463,31.95751709,66.93186242,40.23631965,40.75703605,36.71966948
Republic of Korea,2.068235905,43.62491596,-5.675561252,6.649984481,,9.679754998
Republic of Korea,2.068235905,43.62491596,-5.675561252,6.649984481,12.79337227,9.679754998
Republic of Korea,2.009786016,84.13058731,54.69728498,19.1336368,8.395181848,27.74996933
Republic of Korea,1.903146169,30.86635301,76.51884493,42.40653376,52.29191184,40.84251394
Republic of Korea,1.730938445,13.58076545,-2.464270853,13.90832573,28.69337413,11.46298898
Republic of Korea,1.462888526,54.71026628,32.98201284,28.67297457,33.73813394,37.26620888
Republic of Korea,1.248008576,31.17912912,40.06300473,22.71193919,27.17099373,28.57290918
Republic of Korea,1.134303107,29.71612477,54.84193428,31.15908376,25.37335947,35.18037844
Republic of Korea,1.092778395,21.90183854,39.97971041,29.21016562,27.74636025,28.81313483
Republic of Korea,1.146282103,17.4449983,-11.28894748,4.40794356,18.31491464,-2.313061858
Republic of Korea,1.470779752,17.40689107,5.391638422,11.85236221,13.07829159,11.52192473
Republic of Korea,1.733756705,-1.791712442,6.793375065,5.308253135,4.868820845,7.438129408
Republic of Korea,1.65043026,14.11810415,13.78485118,6.210009351,5.675625134,11.99887616
Republic of Korea,1.524484051,15.16731454,10.4983909,7.168787102,5.475243697,11.10999265
Republic of Korea,1.397656292,-3.422164767,3.792254817,3.041009701,4.497694962,3.578333947
Republic of Korea,1.396946778,37.21506865,16.57061911,10.05455545,11.51392709,15.84158416
Republic of Korea,1.426843901,37.90869655,26.51861846,21.11620111,23.18299479,26.4957265
Republic of Korea,1.375306026,25.89272496,44.13870841,30.18266281,33.96250915,35.13513514
Republic of Korea,1.347005841,4.179859515,30.47011742,29.91452991,34.20581986,23.5
Republic of Korea,1.268208752,4.8392821,23.53501687,13.81578947,17.08103671,14.57489879
Republic of Korea,0.832666988,11.0004415,21.42857143,16.76300578,14.33787319,16.96113074
Republic of Korea,0.486198208,8.861742301,1.470588235,8.910891089,10.60163128,7.552870091
Republic of Korea,0.512601762,8.611884294,7.246376812,10.45454545,7.335073917,10.39325843
Republic of Korea,0.518371176,20.49013195,20.94594595,18.51851852,12.86908776,18.06615776
Republic of Korea,0.504005466,30.35714286,23.46368715,21.875,19.39989865,22.19827586
Republic of Korea,0.587640261,3.424657534,9.049773756,10.54131054,11.45233472,7.58377425
Republic of Korea,0.661900762,7.284768212,-12.03319502,-6.701030928,-8.236827378,-6.557377049
Republic of Korea,0.626307686,-6.172839506,-50,-34.53038674,-24.8604688,-32.80701754
Republic of Korea,0.584180512,6.578947368,45.28301887,33.75527426,26.06978435,30.02610966
Republic of Korea,0.576406794,20.98765432,23.37662338,18.92744479,13.96702558,15.6626506
Republic of Korea,0.590312711,-11.2244898,-8.947368421,-2.387267905,2.505695381,-4.861111111
Republic of Korea,0.543671819,7.471264368,12.71676301,15.76086957,14.40230734,14.41605839
Republic of Korea,0.462947818,18.18181818,16.41025641,9.154929577,15.94748507,12.12121212
Republic of Korea,0.39450575,32.12669683,13.65638767,9.032258065,15.05835764,12.80227596
Republic of Korea,0.340031913,13.01369863,17.82945736,20.1183432,22.13339755,17.90668348
Republic of Korea,0.333630037,13.63636364,14.14473684,14.77832512,17.5,12.29946524
Republic of Korea,0.356412752,16.8,11.81556196,10.58655222,12.05673759,11.42857143
Republic of Korea,0.369188679,13.92694064,-9.020618557,-9.831824062,-6.962025316,-10.25641026
Republic of Korea,0.39131896,-14.42885772,-21.24645892,-10.18651363,-6.12244898,-10.0952381
Republic of Korea,0.463124459,26.2295082,33.81294964,18.21086262,18.11594203,20.76271186
Republic of Korea,0.731025942,23.93320965,12.3655914,11.08108108,10.42944785,9.649122807
Republic of Korea,0.944291544,3.592814371,-4.306220096,2.554744526,4.444444444,2.4
Republic of Korea,0.934928215,1.589595376,2.5,6.524317912,9.042553191,7.03125
Republic of Korea,0.91782486,0.995732575,7.804878049,7.683741648,10.24390244,8.02919708
Republic of Korea,0.863083249,-11.26760563,-2.036199095,-3.516028956,-2.212389381,-0.675675676
Republic of Korea,0.618858137,-4.444444444,4.387990762,1.607717042,3.619909502,2.040816327
Republic of Korea,0.39301318,10.46511628,15.92920354,7.594936709,9.170305677,8
Republic of Korea,0.32082264,8.120300752,3.625954198,8.823529412,10.8,6.172839506
Republic of Korea,0.245620384,-9.735744089,-4.23572744,-1.801801802,1.805054152,-4.069767442
Republic of Korea,0.078876409,-7.858243451,0.769230769,-2.752293578,5.319148936,-0.606060606
Republic of Korea,-0.028066519,27.25752508,10.8778626,9.433962264,10.77441077,10.36585366
Republic of Moldova,0.088511793,-14.31436709,48.86788864,-43.3580157,,-27.43114813
Republic of Moldova,0.088511793,-14.31436709,48.86788864,-43.3580157,-34.34403876,-27.43114813
Republic of Moldova,-0.026986128,5.078116635,-5.56275587,-0.839980072,-1.768664383,1.1735372
Republic of Moldova,-0.24883787,0.547451441,-63.55234212,-5.086441505,2.219274166,-29.443981
Republic of Moldova,-0.474645104,7.294718827,-13.09848023,10.26719114,15.97573186,0.692763917
Republic of Moldova,-0.695682425,-11.80177891,-6.586148158,9.757062149,-3.889704118,-4.15370332
Republic of Moldova,-0.821769696,9.503128896,11.85524865,17.15773728,26.30090348,13.88353209
Republic of Moldova,-0.916179634,-25.4729142,-4.313525133,-7.957241325,-24.45393717,-11.93046681
Republic of Moldova,-1.139212419,-19.83006955,-38.98554585,-37.72613955,-57.21859235,-31.01442811
Republic of Moldova,-1.216676448,4.240789068,15.06314612,26.35518548,5.163045347,9.953555025
Republic of Moldova,-1.201249514,15.99743198,11.75316584,12.82091789,12.64149015,14.9431806
Republic of Moldova,-1.25839751,17.64161533,4.419927686,13.63462258,58.06784487,12.24015913
Republic of Moldova,-1.293747146,21.08869843,27.50752361,27.58088686,15.93461102,19.15936849
Republic of Moldova,-1.147709003,25.95677817,49.17665314,24.30649039,-0.658583628,31.17049581
Republic of Moldova,-1.127083181,14.95877262,34.51759193,21.46500499,26.86124912,15.02731541
Republic of Moldova,-1.465343724,0.883496876,21.16481661,17.73902888,38.67577225,14.05301457
Republic of Moldova,-1.671549894,30.05760833,50.25840304,28.62894819,28.88231693,29.13063319
Republic of Moldova,-1.6616871,23.20092044,41.62504951,37.64602986,40.78473649,37.57307523
Republic of Moldova,-1.650656722,-18.84960961,-47.00244203,-10.6509653,4.581128514,-10.16298733
Republic of Moldova,-1.901750957,13.66084251,8.608545418,9.289015753,-0.363424068,6.842409175
Republic of Moldova,-2.258178352,41.05680136,21.63196328,21.81683418,9.680641987,20.63617079
Republic of Moldova,-2.445950434,-0.973875368,4.148316554,3.838204446,4.319359898,3.503384307
Republic of Moldova,-2.585003212,12.40471071,12.37627509,5.788661598,0.000898823,9.04313247
Republic of Moldova,-2.288696426,-2.734800595,5.284368436,-1.704437421,-5.971487147,0.141957047
Republic of Moldova,-1.825699989,-16.6649599,-26.70867061,-20.62522688,-17.8041607,-18.55857124
Republic of Moldova,-1.59471506,5.563537196,-2.911738074,3.283838328,6.860814448,4.211972275
Republic of Moldova,-1.383420105,15.31353842,24.13665126,19.35720698,21.09096474,19.80150475
Republic of Moldova,-1.21581283,14.82972521,33.24664538,17.6776642,19.72862808,18.48758192
Republic of Moldova,-1.029525084,5.962252993,3.403483613,3.909778953,4.508386969,4.485310059
Republic of Moldova,-0.792541287,-12.03270603,-5.525367298,-1.741644452,10.72837159,-0.932346999
Republic of Moldova,-0.756633959,30.13943771,36.78167832,15.46075622,13.0182246,15.34915181
Romania,1.176084042,27.05310297,17.54783804,15.02659713,,15.40127372
Romania,1.176084042,27.05310297,17.54783804,15.02659713,21.11979358,15.40127372
Romania,1.207344518,449.08147,13.64075601,12.67863601,8.034284104,16.44978831
Romania,1.267237767,34.82114573,13.51899655,2.707966454,4.025323427,4.740950798
Romania,1.328906199,7.503215247,15.74416082,9.050332741,9.293672707,7.726998015
Romania,1.333993787,2.439920814,1.381510745,9.950808876,18.36735456,12.39185051
Romania,1.06792027,9.776981202,30.5031385,5.325006396,2.011490365,8.095357311
Romania,0.76261953,24.0809831,27.91734244,21.76489307,16.6021804,17.88969433
Romania,0.684246576,24.78250166,4.513053168,8.87922748,14.08049074,7.91231574
Romania,0.598954427,18.87290354,4.672896254,-0.056681188,-28.47058937,3.049758678
Romania,0.507321417,50.46131707,10.57387121,27.20045985,26.78621484,21.32274401
Romania,0.420888707,-0.818566977,8.348056151,13.82853191,0,16.62658275
Romania,0.32554202,3.252322088,-6.879303473,-13.57711677,-13.36550222,-7.723820913
Romania,0.273503173,-10.100383,-13.96696609,-14.01307924,-14.81346373,-14.29686401
Romania,0.268532832,28.7617371,20.18172241,23.64711537,29.25293682,24.34249232
Romania,0.27506327,2.14800434,13.38998233,7.278208631,2.303787526,8.868575843
Romania,0.294346537,9.776858787,3.502191969,15.40600873,3.385091243,11.8267642
Romania,0.288189972,-0.602997179,-7.779539407,4.997954891,5.496472069,3.39753311
Romania,0.303476023,-27.0064929,-16.15742651,-1.287541948,1.474655373,-10.90740981
Romania,0.211488131,-42.84987673,-19.46490521,-19.88222953,-18.41295155,-28.67083013
Romania,0.027360028,-20.5967327,-30.04330706,-28.01901726,-14.21814118,-24.55488518
Romania,-0.18176221,7.133800441,-24.00727864,-31.02331352,-36.03254203,-32.1423052
Romania,-0.347823028,11.51190123,24.01756318,33.37590482,16.369353,34.64487163
Romania,-0.391168672,23.42175837,-2.161348388,15.65155664,27.22381264,14.0808181
Romania,-0.440255318,30.83541043,15.42549588,24.34324229,17.34002223,17.97177583
Romania,-0.51153559,1.828137273,-2.291792378,2.332962248,-5.991914558,-1.356511514
Romania,-0.572462976,2.686352368,-11.14323847,-2.806848228,4.758584447,-3.648983726
Romania,-0.57557504,-4.33277959,1.160061206,22.56841397,9.826447561,17.20556578
Romania,-0.551571072,-0.11247731,-26.59563008,-14.18234443,21.21587612,-13.77334413
Romania,-0.540546133,-16.09782671,30.2365062,-0.255697995,4.488315325,3.617416022
Romania,-0.557877243,11.02946138,25.44692196,7.529569037,1.600110527,8.432378456
Romania,-0.660889575,23.87523111,11.11415327,12.092194,7.017386529,14.03731253
Romania,-0.795306743,26.53098146,31.27492809,27.06098932,35.81878859,25.48735887
Romania,-0.893958099,37.89992324,35.40824216,30.25513641,19.05026214,29.69789354
Romania,-0.925451422,25.15301507,24.34571,35.08764485,44.80375993,31.31861722
Romania,-0.86696715,25.13154069,48.45778015,19.75466815,21.52231831,23.91526596
Romania,-0.789936546,42.72888639,63.2371481,39.80582524,38.291044,43.44262295
Romania,-0.707290654,29.93129502,29.63473165,18.75,26.66809119,22.28571429
Romania,-0.636921709,-19.17334831,-33.23976437,-19.29824561,-17.62118052,-18.69158879
Romania,-0.640598861,18.86444852,-3.033624298,-2.173913043,-8.982207325,-2.298850575
Romania,-0.565157647,26.13877412,16.10223256,11.11111111,1.629319057,13.52941176
Romania,-0.411304786,-5.724846246,-10.67908254,-6,-4.847029605,-7.25388601
Romania,-0.3504573,19.27215556,0.737726749,2.127659574,9.65682935,6.145251397
Romania,-0.352377534,8.448115502,3.995199203,4.861111111,6.456370533,5.263157895
Romania,-0.448878456,-11.20759755,-8.985089857,-11.25827815,-14.07874728,-11
Romania,-0.543848942,6.85138077,-3.106151124,6.71641791,14.00208074,3.93258427
Romania,-0.499888372,13.19553038,14.34468517,15.38461538,17.28410666,13.51351351
Romania,-0.467387619,13.52858571,12.9531068,18.18181818,22.48425728,15.71428571
Romania,-0.42113997,0,7.31320084,2.564102564,8.614602735,3.29218107
Romania,-0.420877443,-8.22389385,1.148906169,0.5,6.567522796,0
Romania,-0.583673378,25.14312272,19.34962277,12.93532338,5.586681335,13.14741036
Russian Federation,0.182006849,311.1165491,-16.58986175,-30.26706231,,-12.58865248
Russian Federation,0.182006849,311.1165491,-16.58986175,-30.26706231,-26.60324315,-12.58865248
Russian Federation,0.115426664,-42.7244582,-27.0718232,18.72340426,17.02405087,-6.490872211
Russian Federation,-0.045774513,-35.13513514,-15.90909091,0,15.00728094,-10.84598698
Russian Federation,-0.182532835,-2.5,-1.801801802,1.433691756,-14.9726543,-2.189781022
Russian Federation,-0.218124367,-12.82051282,-8.961737522,-1.413427562,0.303061014,-1.741293532
Russian Federation,-0.197957396,-1.960784314,-4.112620249,9.677419355,11.63530238,3.291139241
Russian Federation,-0.180643538,-15.40068521,-54.44070048,-32.67973856,-40.50885651,-33.08823529
Russian Federation,-0.227760403,0.08442516,-28.33815956,-35.4368932,-43.72896574,-27.83882784
Russian Federation,-0.333623626,34.63919511,67.10729595,18.79699248,37.22157253,32.99492386
Russian Federation,-0.414933888,-0.877192982,38.61845825,27.21518987,28.57891311,17.9389313
Russian Federation,-0.441338709,7.96460177,2.819533537,17.41293532,20.98455702,12.62135922
Russian Federation,-0.441934473,24.59016393,29.71725254,24.15254237,24.54230207,25
Russian Federation,-0.40917586,33.55263158,37.53308325,34.81228669,30.08087176,37.24137931
Russian Federation,-0.383493631,32.51231527,24.24242424,28.10126582,28.72294554,29.14572864
Russian Federation,-0.320848291,24.16356877,36.58536585,28.45849802,33.6,29.70168612
Russian Federation,-0.154163563,17.36526946,50,30.92307692,30.53892216,31
Russian Federation,-0.021761111,32.65306122,34.82142857,29.25969448,31.65137615,28.24427481
